region_id,Region,area_id,Area,distributor_id,House,territory_id,Territory,point_id,Point,rds_point_id,Cluster_Id,Cluster_Name,rds_cluster_id,route_section_id,rds_route_id,point_cl_rt_iden,composite_rds_cluster_id,composite_rds_route_id
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148830,Bager Hat,,18093,1830487,_431_18093_148830,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91680,Boksigonj Bazar,,18093,1830487,_431_18093_91680,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,27278,Zero Point,,18110,1830488,_431_18110_27278,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91648,Sanabil Market,,18110,1830488,_431_18110_91648,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,117629,Vutka Road,,18110,1830488,_431_18110_117629,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,71990,Zero Point,,18110,1830488,_431_18110_71990,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,117629,Vutka Road,,18110,1830488,_431_18110_117629,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,117629,Vutka Road,,18110,1830488,_431_18110_117629,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91647,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91647,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,117629,Vutka Road,,18110,1830488,_431_18110_117629,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91648,Sanabil Market,,18110,1830488,_431_18110_91648,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148834,Vutka Road,,18110,1830488,_431_18110_148834,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148836,Vutka road,,18110,1830488,_431_18110_148836,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148833,Gongachora Vitor Bazar,,18110,1830488,_431_18110_148833,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,117629,Vutka Road,,18110,1830488,_431_18110_117629,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91647,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91647,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,11807,Zero Point,,18110,1830488,_431_18110_11807,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,27278,Zero Point,,18110,1830488,_431_18110_27278,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148834,Vutka Road,,18110,1830488,_431_18110_148834,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148834,Vutka Road,,18110,1830488,_431_18110_148834,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148833,Gongachora Vitor Bazar,,18110,1830488,_431_18110_148833,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148835,Union Porishod,,18110,1830488,_431_18110_148835,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91647,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91647,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,17344,Union Porishod,,18110,1830488,_431_18110_17344,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,27278,Zero Point,,18110,1830488,_431_18110_27278,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148832,Dak Banglo,,18110,1830488,_431_18110_148832,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91648,Sanabil Market,,18110,1830488,_431_18110_91648,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148834,Vutka Road,,18110,1830488,_431_18110_148834,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,76206,Union Porishod,,18110,1830488,_431_18110_76206,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91645,Gongachora Vitor Bazar,,18110,1830488,_431_18110_91645,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133259,Dak Banglo,,18110,1830488,_431_18110_133259,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19149,Mohila C Road,,18111,1830489,_431_18111_19149,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,78199,Tetultola,,18111,1830489,_431_18111_78199,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,78199,Tetultola,,18111,1830489,_431_18111_78199,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19149,Mohila C Road,,18111,1830489,_431_18111_19149,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91665,Upozela Gate,,18111,1830489,_431_18111_91665,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91665,Upozela Gate,,18111,1830489,_431_18111_91665,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91665,Upozela Gate,,18111,1830489,_431_18111_91665,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133230,Mazarer Par,,18111,1830489,_431_18111_133230,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19149,Mohila C Road,,18111,1830489,_431_18111_19149,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,78199,Tetultola,,18111,1830489,_431_18111_78199,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,101219,Shohid Minar,,18111,1830489,_431_18111_101219,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133230,Mazarer Par,,18111,1830489,_431_18111_133230,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,78199,Tetultola,,18111,1830489,_431_18111_78199,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,148837,Mazarer Par,,18111,1830489,_431_18111_148837,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91665,Upozela Gate,,18111,1830489,_431_18111_91665,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91665,Upozela Gate,,18111,1830489,_431_18111_91665,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91663,Mohila C Road,,18111,1830489,_431_18111_91663,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19149,Mohila C Road,,18111,1830489,_431_18111_19149,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91663,Mohila C Road,,18111,1830489,_431_18111_91663,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,77290,Shohid Minar,,18111,1830489,_431_18111_77290,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31244,Tetultola,,18111,1830489,_431_18111_31244,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133260,Shohid Minar,,18111,1830489,_431_18111_133260,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91663,Mohila C Road,,18111,1830489,_431_18111_91663,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,2679,Tetultola,,18111,1830489,_431_18111_2679,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,2679,Tetultola,,18111,1830489,_431_18111_2679,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133260,Shohid Minar,,18111,1830489,_431_18111_133260,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19001,Thana More,,18111,1830489,_431_18111_19001,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,19151,Mohila C Road,,18111,1830489,_431_18111_19151,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,31095,Thana More,,18111,1830489,_431_18111_31095,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,45416,Mohila C Road,,18111,1830489,_431_18111_45416,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91762,Moyna Kuthi,,18122,1830490,_431_18122_91762,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18122,1830490,_431_18122_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133234,Chourar Hat,,18122,1830490,_431_18122_133234,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18122,1830490,_431_18122_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91762,Moyna Kuthi,,18122,1830490,_431_18122_91762,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18122,1830490,_431_18122_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18122,1830490,_431_18122_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133235,Omor,,18122,1830490,_431_18122_133235,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133234,Chourar Hat,,18122,1830490,_431_18122_133234,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133234,Chourar Hat,,18122,1830490,_431_18122_133234,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91762,Moyna Kuthi,,18122,1830490,_431_18122_91762,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,91762,Moyna Kuthi,,18122,1830490,_431_18122_91762,,
7,Rajshahi,21,Rangpur,60,"Shaireen Enterprise, Rangpur",95,Rangpur,431,Gangachara,2238,133236,Shamlar Bazar,,18122,1830490,_431_18122_133236,,
